,Code,Untruncated Offense,FBI Category,MOST_SER_RANK,OFFENSE_TYPE,GRID,Penalty Type,Mandatory Gun,Police Notification,SORB,SDP,"Now Legal?
",Expungeable?,"If no, why not?",extra_criteria,Description,Chapter,Section
656,213,Loaning a license-114i,All Other Offense (except traffic),28.0,Motor Vehicle,2,Misdemeanor,,,,,,Yes,,,LOANING A LICENSE-114I,,
657,1474,"Machine gun/sawed-off shotgun, carry, loaded  Ch. 269 S 10(n)","Weapons (carrying, possessing)",19.0,Weapons,3,Misdemeanor,,,,,,Yes,,,"MACHINE GUN/SAWED-OFF SHOTGUN, CARRY, LOADED ",269,10(n)
658,1454,"Machine gun/sawed-off shotgun, possess  Ch. 269 S 10(c)","Weapons (carrying, possessing)",8.0,Weapons,5,Felony,Yes,,,,,No,Ch 269 S10 a-d violation,,"MACHINE GUN/SAWED-OFF SHOTGUN, POSSESS ",269,10(c)
659,1462,"Machine gun/sawed-off shotgun, possess, 2nd off.  Ch. 269 S 10(d)","Weapons (carrying, possessing)",8.0,Weapons,5,Felony,Yes,,,,,No,Ch 269 S10 a-d violation,,"MACHINE GUN/SAWED-OFF SHOTGUN, POSSESS, 2ND OFF. ",269,10(d)
660,1463,"Machine gun/sawed-off shotgun, possess, 3rd off.  Ch. 269 S 10(d)","Weapons (carrying, possessing)",3.0,Weapons,6,Felony,Yes,,,,,No,Ch 269 S10 a-d violation,,"MACHINE GUN/SAWED-OFF SHOTGUN, POSSESS, 3RD OFF. ",269,10(d)
661,1455,"Machine gun/sawed-off shotgun, possess, with 1 prior violent/drug crime  Ch. 269 S 10(c)","Weapons (carrying, possessing)",8.0,Weapons,5,Felony,Yes,,,,,No,Ch 269 S10 a-d violation,,"MACHINE GUN/SAWED-OFF SHOTGUN, POSSESS, WITH 1 PRIOR VIOLENT/DRUG CRIME ",269,10(c)
662,184,Maintain house of prostitution,Prostitution and Commercialized Vice,23.0,Public Order,3,Felony,,,,,,Yes,,,MAINTAIN HOUSE OF PROSTITUTION,,
663,173,Malicious destruction of property-over $250,All Other Offense (except traffic),26.0,Property,2,Felony,,,,,,Yes,,,MALICIOUS DESTRUCTION OF PROPERTY-OVER $250,,
664,172,Malicious destruction of property-under $250,All Other Offense (except traffic),32.0,Property,1,Misdemeanor,,,,,,Yes,,,MALICIOUS DESTRUCTION OF PROPERTY-UNDER $250,,
665,170,Malicious mischief,All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,MALICIOUS MISCHIEF,,
666,31,Manslaughter,Murder and nonnegligent manslaughter,2.0,Person,6,Felony,,Yes,,,,No,Death or serious injury,,MANSLAUGHTER,,
667,24,Manslaughter (Involuntary; special placement),All Other Offense (except traffic),7.0,Person,5,Felony,,Yes,,,,No,Death or serious injury,,MANSLAUGHTER (INVOLUNTARY; SPECIAL PLACEMENT),,
668,25,Manslaughter (Voluntary; special placement),Murder and nonnegligent manslaughter,2.0,Person,6,Felony,,Yes,,,,No,Death or serious injury,,MANSLAUGHTER (VOLUNTARY; SPECIAL PLACEMENT),,
669,1183,Manslaughter involving explosives  Ch. 265 S 13,Murder and nonnegligent manslaughter,2.0,Person,6,Felony,,Yes,,,,No,Ch 265 Felony,,MANSLAUGHTER INVOLVING EXPLOSIVES ,265,13
670,1181,"Manslaughter, involuntary  Ch. 265 S 13",All Other Offense (except traffic),7.0,Person,5,Felony,,Yes,,,,No,Ch 265 Felony,,"MANSLAUGHTER, INVOLUNTARY ",265,13
671,1182,"Manslaughter, voluntary  Ch. 265 S 13",Murder and nonnegligent manslaughter,2.0,Person,6,Felony,,Yes,,,,No,Ch 265 Felony,,"MANSLAUGHTER, VOLUNTARY ",265,13
672,357,Manufacture/counterfeit (class a),"Opium or Cocaine and their derivatives (Morphine, Heroin, Codeine)",21.0,Drugs,3,Felony,,,,,,Yes,,,MANUFACTURE/COUNTERFEIT (CLASS A),,
673,366,Manufacture/counterfeit (class b),"Opium or Cocaine and their derivatives (Morphine, Heroin, Codeine)",21.0,Drugs,3,Felony,,,,,,Yes,,,MANUFACTURE/COUNTERFEIT (CLASS B),,
674,372,Manufacture/counterfeit (class c),"synthetic Narcotics – Manufactured Narcotics which can cause true drug addiction (Demerol, Methadones)",21.0,Drugs,3,Felony,,,,,,Yes,,,MANUFACTURE/COUNTERFEIT (CLASS C),,
675,376,Manufacture/counterfeit (class d),Marijuana,27.0,Drugs,2,Felony,,,,,,Yes,,,MANUFACTURE/COUNTERFEIT (CLASS D),,
676,381,Manufacture/counterfeit (class e),"synthetic Narcotics – Manufactured Narcotics which can cause true drug addiction (Demerol, Methadones)",27.0,Drugs,2,Misdemeanor,,,,,,Yes,,,MANUFACTURE/COUNTERFEIT (CLASS E),,
677,272,Manufacturing of alcohol,Liquor Laws,29.0,Public Order,2,Misdemeanor,,,,,,Yes,,,MANUFACTURING OF ALCOHOL,,
678,1135,"Marijuana over 1 oz, possess  Ch. 94C S 34",Marijuana,33.0,Drugs,1,Misdemeanor,,,,,,Yes,,,"MARIJUANA OVER 1 OZ, POSSESS ",94C,34
679,1136,"Marijuana over 1 oz, possess, subsq. off.  Ch. 94C S 34",Marijuana,27.0,Drugs,2,Misdemeanor,,,,,,Yes,,,"MARIJUANA OVER 1 OZ, POSSESS, SUBSQ. OFF. ",94C,34
680,1098,"Marijuana, trafficking in, 10,000 lbs or more  Ch. 94C S 32E(a)(4)",Marijuana,9.0,Drugs,5,Felony,,,,,,Yes,,,"MARIJUANA, TRAFFICKING IN, 10,000 LBS OR MORE ",94C,32E(a)(4)
681,1096,"Marijuana, trafficking in, 100 to 2000 lbs.  Ch. 94C S 32E(a)(2)",Marijuana,21.0,Drugs,3,Felony,,,,,,Yes,,,"MARIJUANA, TRAFFICKING IN, 100 TO 2000 LBS. ",94C,32E(a)(2)
682,1097,"Marijuana, trafficking in, 2000 to 10,000 lbs.  Ch. 94C S 32E(a)(3)",Marijuana,15.0,Drugs,4,Felony,,,,,,Yes,,,"MARIJUANA, TRAFFICKING IN, 2000 TO 10,000 LBS. ",94C,32E(a)(3)
683,1095,"Marijuana, trafficking in, 50 to 100 lbs.  Ch. 94C S 32E(a)(1)",Marijuana,21.0,Drugs,3,Felony,,,,,,Yes,,,"MARIJUANA, TRAFFICKING IN, 50 TO 100 LBS. ",94C,32E(a)(1)
684,40,Mayhem,Aggravated Assault,7.0,Person,5,Felony,,,,,,Yes,,,MAYHEM,,
685,1213,Mayhem  Ch. 265 S 14,Aggravated Assault,7.0,Person,5,Felony,,,,,,No,Ch 265 Felony,,MAYHEM ,265,14
686,1085,"Methamphetamine, distribute or possess with intent  Ch. 94C S 32A(c)","Opium or Cocaine and their derivatives (Morphine, Heroin, Codeine)",21.0,Drugs,3,Felony,,,,,,Yes,,,"METHAMPHETAMINE, DISTRIBUTE OR POSSESS WITH INTENT ",94C,32A(c)
687,1086,"Methamphetamine, distribute or possess with intent, subsq. off.  Ch. 94C S 32A(d)","Opium or Cocaine and their derivatives (Morphine, Heroin, Codeine)",15.0,Drugs,4,Felony,,,,,,Yes,,,"METHAMPHETAMINE, DISTRIBUTE OR POSSESS WITH INTENT, SUBSQ. OFF. ",94C,32A(d)
688,264,Minor possessiong alcohol,Liquor Laws,35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,MINOR POSSESSIONG ALCOHOL,,
689,269,Minor transporting alcohol,Liquor Laws,35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,MINOR TRANSPORTING ALCOHOL,,
690,1175,Misprision of treason  Ch. 264 S 3,All Other Offense (except traffic),23.0,Public Order,3,Felony,,,,,,Yes,,,MISPRISION OF TREASON ,264,3
691,313,Missle throwing,"Weapons (carrying, possessing)",29.0,Public Order,2,Misdemeanor,,,,,,Yes,,,MISSLE THROWING,,
692,257,Molotov cocktail in possession,"Weapons (carrying, possessing)",19.0,Weapons,3,Felony,,,,,,Yes,,,MOLOTOV COCKTAIL IN POSSESSION,,
693,1404,"Molotov cocktail, make/sell/use/possess  Ch. 266 S 102B","Weapons (carrying, possessing)",19.0,Weapons,3,Felony,,,,,,Yes,,,"MOLOTOV COCKTAIL, MAKE/SELL/USE/POSSESS ",266,102B
694,1615,"Motor vehicle citation, attempt to falsify or dispose of  Ch. 90C S 10",All Other Offense (except traffic),34.0,Motor Vehicle,1,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE CITATION, ATTEMPT TO FALSIFY OR DISPOSE OF ",90C,10
695,1043,Motor vehicle homicide by negligent operation  Ch. 90 S 24G(b),All Other Offense (except traffic),12.0,Person,4,Misdemeanor,,,,,,No,Death or serious injury,,MOTOR VEHICLE HOMICIDE BY NEGLIGENT OPERATION ,90,24G(b)
696,1044,Motor vehicle homicide by reckless operation  Ch. 90 S 24G(b),All Other Offense (except traffic),7.0,Person,5,Misdemeanor,,,,,,No,Death or serious injury,,MOTOR VEHICLE HOMICIDE BY RECKLESS OPERATION ,90,24G(b)
697,1045,Motor vehicle homicide OUI liquor or drugs  Ch. 90 S 24G(b),All Other Offense (except traffic),7.0,Person,5,Misdemeanor,,,,,,No,Death or serious injury,,MOTOR VEHICLE HOMICIDE OUI LIQUOR OR DRUGS ,90,24G(b)
698,1041,"Motor vehicle homicide OUI liquor or drugs, with negligent operation  Ch. 90 S 24G(a)",All Other Offense (except traffic),7.0,Person,5,Felony,,,,,,No,Death or serious injury,,"MOTOR VEHICLE HOMICIDE OUI LIQUOR OR DRUGS, WITH NEGLIGENT OPERATION ",90,24G(a)
699,1042,"Motor vehicle homicide OUI liquor or drugs, with reckless operation  Ch. 90 S 24G(a)",All Other Offense (except traffic),5.0,Motor Vehicle,6,Felony,,,,,,No,Death or serious injury,,"MOTOR VEHICLE HOMICIDE OUI LIQUOR OR DRUGS, WITH RECKLESS OPERATION ",90,24G(a)
700,1612,"Motor vehicle ignition interlock, bypass for another  Ch. 90 S 24U(a)(1)",All Other Offense (except traffic),28.0,Motor Vehicle,2,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE IGNITION INTERLOCK, BYPASS FOR ANOTHER ",90,24U(a)(1)
701,1613,"Motor vehicle ignition interlock, bypass for another, subsq.  Ch. 90 S 24U(a)(1)",All Other Offense (except traffic),22.0,Motor Vehicle,3,Felony,,,,,,Yes,,,"MOTOR VEHICLE IGNITION INTERLOCK, BYPASS FOR ANOTHER, SUBSQ. ",90,24U(a)(1)
702,1026,"Motor vehicle license, allow another to use  Ch. 90 S 24(2)(a)",All Other Offense (except traffic),28.0,Motor Vehicle,2,Misdemeanor,,,,,,No,Ch 90 S 24 Violation,,"MOTOR VEHICLE LICENSE, ALLOW ANOTHER TO USE ",90,24(2)(a)
703,1012,"Motor vehicle license, exhibit another's  Ch. 90 S 23",Fraud,34.0,Motor Vehicle,1,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE LICENSE, EXHIBIT ANOTHER'S ",90,23
704,1013,"Motor vehicle license, exhibit another's, subsq. off.  Ch. 90 S 23",Fraud,28.0,Motor Vehicle,2,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE LICENSE, EXHIBIT ANOTHER'S, SUBSQ. OFF. ",90,23
705,1039,"Motor vehicle license, false application for  Ch. 90 S 24B",Fraud,22.0,Motor Vehicle,3,Felony,,,,,,Yes,,,"MOTOR VEHICLE LICENSE, FALSE APPLICATION FOR ",90,24B
706,1027,"Motor vehicle license, false statement in application for  Ch. 90 S 24(2)(a)",Fraud,28.0,Motor Vehicle,2,Misdemeanor,,,,,,No,Ch 90 S 24 Violation,,"MOTOR VEHICLE LICENSE, FALSE STATEMENT IN APPLICATION FOR ",90,24(2)(a)
707,1014,Motor vehicle number plate violation to conceal ID  Ch. 90 S 23,Fraud,34.0,Motor Vehicle,1,Misdemeanor,,,,,,Yes,,,MOTOR VEHICLE NUMBER PLATE VIOLATION TO CONCEAL ID ,90,23
708,1028,"Motor vehicle registration, false statement in application for  Ch. 90 S 24(2)(a)",Fraud,28.0,Motor Vehicle,2,Misdemeanor,,,,,,No,Ch 90 S 24 Violation,,"MOTOR VEHICLE REGISTRATION, FALSE STATEMENT IN APPLICATION FOR ",90,24(2)(a)
709,1420,"Motor vehicle VIN, remove/alter  Ch. 266 S 139(a)",All Other Offense (except traffic),28.0,Motor Vehicle,2,Felony,,,,,,Yes,,,"MOTOR VEHICLE VIN, REMOVE/ALTER ",266,139(a)
710,1067,"Motor vehicle, alter, forge, or counterfeit certificate of title or salvage title  Ch. 90D S 32(a)",Fraud,22.0,Motor Vehicle,3,Felony,,,,,,Yes,,,"MOTOR VEHICLE, ALTER, FORGE, OR COUNTERFEIT CERTIFICATE OF TITLE OR SALVAGE TITLE ",90D,32(a)
711,1362,"Motor vehicle, conceal thief of  Ch. 266 S 28(b)",All Other Offense (except traffic),20.0,Property,3,Felony,,,,,,Yes,,,"MOTOR VEHICLE, CONCEAL THIEF OF ",266,28(b)
712,1651,"Motor vehicle, equipment violation miscellaneous Ch. 90 S 7",All Other Offense (except traffic),34.0,Motor Vehicle,1,CIV,,,,,,Yes,,,"MOTOR VEHICLE, EQUIPMENT VIOLATION MISCELLANEOUS",90,7
713,1046,"Motor vehicle, improper removal of abandoned/stolen/crushed  Ch. 90 S 24H",All Other Offense (except traffic),28.0,Motor Vehicle,2,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE, IMPROPER REMOVAL OF ABANDONED/STOLEN/CRUSHED ",90,24H
714,1360,"Motor vehicle, larceny/malicious damage/receive stolen/steal parts  Ch. 266 S 28(a)",Motor Vehicle Theft,28.0,Motor Vehicle,2,Felony,,,,,,Yes,,,"MOTOR VEHICLE, LARCENY/MALICIOUS DAMAGE/RECEIVE STOLEN/STEAL PARTS ",266,28(a)
715,1361,"Motor vehicle, larceny/malicious damage/receive stolen/steal parts, subsq.  Ch. 266 S 28(a)",Motor Vehicle Theft,20.0,Property,3,Felony,,,,,,Yes,,,"MOTOR VEHICLE, LARCENY/MALICIOUS DAMAGE/RECEIVE STOLEN/STEAL PARTS, SUBSQ. ",266,28(a)
716,1037,"Motor vehicle, leave scene after causing personal injury  Ch. 90 S 24(2)(a cent)(1)",All Other Offense (except traffic),22.0,Motor Vehicle,3,Misdemeanor,,,,,,No,Ch 90 S 24 Violation,,"MOTOR VEHICLE, LEAVE SCENE AFTER CAUSING PERSONAL INJURY ",90,24(2)(a cent)(1)
717,1038,"Motor vehicle, leave scene after causing personal injury resulting in death  Ch. 90 S 24(2)(a cent)(2)",All Other Offense (except traffic),22.0,Motor Vehicle,3,Felony,,,,,,No,Death or serious bodily injury,,"MOTOR VEHICLE, LEAVE SCENE AFTER CAUSING PERSONAL INJURY RESULTING IN DEATH ",90,24(2)(a cent)(2)
718,1029,"Motor vehicle, leave scene after causing property damage  Ch. 90 S 24(2)(a)",All Other Offense (except traffic),28.0,Motor Vehicle,2,Misdemeanor,,,,,,No,Ch 90 S 24 Violation,,"MOTOR VEHICLE, LEAVE SCENE AFTER CAUSING PROPERTY DAMAGE ",90,24(2)(a)
719,1030,"Motor vehicle, negligent operation of  Ch. 90 S 24(2)(a)",Other,28.0,Motor Vehicle,2,Misdemeanor,,,,,,No,Ch 90 S 24 Violation,,"MOTOR VEHICLE, NEGLIGENT OPERATION OF ",90,24(2)(a)
720,1609,"Motor vehicle, operate offensively or illegally  Ch. 90 S 16",Other,34.0,Motor Vehicle,1,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE, OPERATE OFFENSIVELY OR ILLEGALLY ",90,16
721,1610,"Motor vehicle, operate with excessive speed  Ch. 90 S 17",Other,34.0,Motor Vehicle,1,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE, OPERATE WITH EXCESSIVE SPEED ",90,17
722,1015,"Motor vehicle, operate with license revoked as HTO  Ch. 90 S 23",Other,28.0,Motor Vehicle,2,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE, OPERATE WITH LICENSE REVOKED AS HTO ",90,23
723,1016,"Motor vehicle, operate with license suspended  Ch. 90 S 23",Other,34.0,Motor Vehicle,1,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE, OPERATE WITH LICENSE SUSPENDED ",90,23
724,1018,"Motor vehicle, operate with license suspended for OUI  Ch. 90 S 23",Other,28.0,Motor Vehicle,2,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE, OPERATE WITH LICENSE SUSPENDED FOR OUI ",90,23
725,1017,"Motor vehicle, operate with license suspended, subsq. off.  Ch. 90 S 23",Other,28.0,Motor Vehicle,2,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE, OPERATE WITH LICENSE SUSPENDED, SUBSQ. OFF. ",90,23
726,1019,"Motor vehicle, operate with registration suspended  Ch. 90 S 23",Other,34.0,Motor Vehicle,1,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE, OPERATE WITH REGISTRATION SUSPENDED ",90,23
727,1020,"Motor vehicle, operate with registration suspended, subsq. off.  Ch. 90 S 23",Other,28.0,Motor Vehicle,2,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE, OPERATE WITH REGISTRATION SUSPENDED, SUBSQ. OFF. ",90,23
728,1051,"Motor vehicle, operate without insurance  Ch. 90 S 34J",Other,34.0,Motor Vehicle,1,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE, OPERATE WITHOUT INSURANCE ",90,34J
729,1011,"Motor vehicle, operate without license  Ch. 90 S 10",Other,34.0,Motor Vehicle,1,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE, OPERATE WITHOUT LICENSE ",90,10
730,1010,"Motor vehicle, operate without registration  Ch. 90 S 9",Other,28.0,Motor Vehicle,2,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE, OPERATE WITHOUT REGISTRATION ",90,9
731,1022,"Motor vehicle, OUI liquor or drugs  Ch. 90 S 24(1)(a)(1)",Driving Under the Influence,28.0,Motor Vehicle,2,Misdemeanor,,,,,,No,Ch 90 S 24 Violation,,"MOTOR VEHICLE, OUI LIQUOR OR DRUGS ",90,24(1)(a)(1)
732,1023,"Motor vehicle, OUI liquor or drugs, 2nd off.  Ch. 90 S 24(1)(a)(1)",Driving Under the Influence,28.0,Motor Vehicle,2,Misdemeanor,,,,,,No,Ch 90 S 24 Violation,,"MOTOR VEHICLE, OUI LIQUOR OR DRUGS, 2ND OFF. ",90,24(1)(a)(1)
733,1024,"Motor vehicle, OUI liquor or drugs, 3rd off.  Ch. 90 S 24(1)(a)(1)",Driving Under the Influence,22.0,Motor Vehicle,3,Felony,,,,,,No,Ch 90 S 24 Violation,,"MOTOR VEHICLE, OUI LIQUOR OR DRUGS, 3RD OFF. ",90,24(1)(a)(1)
734,1025,"Motor vehicle, OUI liquor or drugs, 4th off.  Ch. 90 S 24(1)(a)(1)",Driving Under the Influence,22.0,Motor Vehicle,3,Felony,,,,,,No,Ch 90 S 24 Violation,,"MOTOR VEHICLE, OUI LIQUOR OR DRUGS, 4TH OFF. ",90,24(1)(a)(1)
735,1050,"Motor vehicle, OUI liquor or drugs, causing serious injury  Ch. 90 S 24L(2)",Driving Under the Influence,22.0,Motor Vehicle,3,Misdemeanor,,,,,,No,Death or serious bodily injury,,"MOTOR VEHICLE, OUI LIQUOR OR DRUGS, CAUSING SERIOUS INJURY ",90,24L(2)
736,1048,"Motor vehicle, OUI liquor or drugs, with negligent operation, causing serious injury  Ch. 90 S 24L(1)",Driving Under the Influence,22.0,Motor Vehicle,3,Felony,,,,,,No,Death or serious bodily injury,,"MOTOR VEHICLE, OUI LIQUOR OR DRUGS, WITH NEGLIGENT OPERATION, CAUSING SERIOUS INJURY ",90,24L(1)
737,1049,"Motor vehicle, OUI liquor or drugs, with reckless operation, causing serious injury  Ch. 90 S 24L(1)",Driving Under the Influence,12.0,Person,4,Felony,,,,,,No,Death or serious bodily injury,,"MOTOR VEHICLE, OUI LIQUOR OR DRUGS, WITH RECKLESS OPERATION, CAUSING SERIOUS INJURY ",90,24L(1)
738,1021,"Motor vehicle, OUI while license suspended for OUI  Ch. 90 S 23",Driving Under the Influence,28.0,Motor Vehicle,2,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE, OUI WHILE LICENSE SUSPENDED FOR OUI ",90,23
739,1606,"Motor vehicle, permit operation with suspended/no license  Ch. 90 S 12(b)",Other,34.0,Motor Vehicle,1,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE, PERMIT OPERATION WITH SUSPENDED/NO LICENSE ",90,12(b)
740,1607,"Motor vehicle, permit operation with suspended/no license, subsq.  Ch. 90 S 12(b)",Other,28.0,Motor Vehicle,2,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE, PERMIT OPERATION WITH SUSPENDED/NO LICENSE, SUBSQ. ",90,12(b)
741,1047,"Motor vehicle, possess alcohol open container  Ch. 90 S 24I",Liquor Laws,34.0,Motor Vehicle,1,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE, POSSESS ALCOHOL OPEN CONTAINER ",90,24I
742,1422,"Motor vehicle, possess or receive with defaced VIN  Ch. 266 S 139(c)",All Other Offense (except traffic),28.0,Motor Vehicle,2,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE, POSSESS OR RECEIVE WITH DEFACED VIN ",266,139(c)
743,1031,"Motor vehicle, racing  Ch. 90 S 24(2)(a)",Other,28.0,Motor Vehicle,2,Misdemeanor,,,,,,No,Ch 90 S 24 Violation,,"MOTOR VEHICLE, RACING ",90,24(2)(a)
744,1611,"Motor vehicle, racing by licensed operator  Ch. 90 S 17B",Other,28.0,Motor Vehicle,2,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE, RACING BY LICENSED OPERATOR ",90,17B
745,1032,"Motor vehicle, reckless operation of  Ch. 90 S 24(2)(a)",Other,28.0,Motor Vehicle,2,Misdemeanor,,,,,,No,Ch 90 S 24 Violation,,"MOTOR VEHICLE, RECKLESS OPERATION OF ",90,24(2)(a)
746,1614,"Motor vehicle, refuse to comply with police officer  Ch. 90 S 25",All Other Offense (except traffic),34.0,Motor Vehicle,1,Misdemeanor,,,,,,Yes,,,"MOTOR VEHICLE, REFUSE TO COMPLY WITH POLICE OFFICER ",90,25
747,1605,"Motor vehicle, registration without liability insurance  Ch. 90 S 1A",Other,34.0,Motor Vehicle,1,CIV,,,,,,Yes,,,"MOTOR VEHICLE, REGISTRATION WITHOUT LIABILITY INSURANCE ",90,1A
748,1421,"Motor vehicle, sell with defaced VIN, or attempt  Ch. 266 S 139(b)",All Other Offense (except traffic),28.0,Motor Vehicle,2,Felony,,,,,,Yes,,,"MOTOR VEHICLE, SELL WITH DEFACED VIN, OR ATTEMPT ",266,139(b)
749,1033,"Motor vehicle, speeding to make record  Ch. 90 S 24(2)(a)",Other,28.0,Motor Vehicle,2,Misdemeanor,,,,,,No,Ch 90 S 24 Violation,,"MOTOR VEHICLE, SPEEDING TO MAKE RECORD ",90,24(2)(a)
750,1034,"Motor vehicle, use without authority  Ch. 90 S 24(2)(a)",Other,28.0,Motor Vehicle,2,Misdemeanor,,,,,,No,Ch 90 S 24 Violation,,"MOTOR VEHICLE, USE WITHOUT AUTHORITY ",90,24(2)(a)
751,1035,"Motor vehicle, use without authority, 2nd off.  Ch. 90 S 24(2)(a)",Other,28.0,Motor Vehicle,2,Felony,,,,,,No,Ch 90 S 24 Violation,,"MOTOR VEHICLE, USE WITHOUT AUTHORITY, 2ND OFF. ",90,24(2)(a)
752,1036,"Motor vehicle, use without authority, 3rd and subsq. off.  Ch. 90 S 24(2)(a)",Other,22.0,Motor Vehicle,3,Felony,,,,,,No,Ch 90 S 24 Violation,,"MOTOR VEHICLE, USE WITHOUT AUTHORITY, 3RD AND SUBSQ. OFF. ",90,24(2)(a)
753,1608,"Motor vehicle, violate safety precautions  Ch. 90 S 13",Other,34.0,Motor Vehicle,1,CIV,,,,,,Yes,,,"MOTOR VEHICLE, VIOLATE SAFETY PRECAUTIONS ",90,13
754,400,Municipal ordinance violation,All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,MUNICIPAL ORDINANCE VIOLATION,,
755,1543,"Municipal ordinance violation: loitering, tresspassing, drinking, accosting  Ch. 272 S 59",All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,"MUNICIPAL ORDINANCE VIOLATION: LOITERING, TRESSPASSING, DRINKING, ACCOSTING ",272,59
756,1177,Murder  Ch. 265 S 1,Murder and nonnegligent manslaughter,1.0,Person,7,Felony,,,,,,No,Ch 265 Felony,,MURDER ,265,1
757,19,Murder in the 1st degree,Murder and nonnegligent manslaughter,1.0,Person,7,Felony,,Yes,,,,No,Death or serious injury,,MURDER IN THE 1ST DEGREE,,
758,20,Murder in the 2nd degree,Murder and nonnegligent manslaughter,1.0,Person,7,Felony,,Yes,,,,No,Death or serious injury,,MURDER IN THE 2ND DEGREE,,
759,1231,"Murder, attempted  Ch. 265 S 16",Murder and nonnegligent manslaughter,7.0,Person,5,Felony,,,,,,No,Ch 265 Felony,,"MURDER, ATTEMPTED ",265,16
760,1603,"National Guard encampment, trespass on  Ch. 33 S 65",All Other Offense (except traffic),35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,"NATIONAL GUARD ENCAMPMENT, TRESPASS ON ",33,65
761,295,Neglect of children,Offenses Against Family and Children,29.0,Public Order,2,Misdemeanor,,,,,,Yes,,,NEGLECT OF CHILDREN,,
762,298,Neglect of family-enter without,Offenses Against Family and Children,29.0,Public Order,2,Misdemeanor,,,,,,Yes,,,NEGLECT OF FAMILY-ENTER WITHOUT,,
763,299,Neglect of family-leave without,Offenses Against Family and Children,29.0,Public Order,2,Misdemeanor,,,,,,Yes,,,NEGLECT OF FAMILY-LEAVE WITHOUT,,
764,1537,"Nightwalker, common  Ch. 272 S 53",Prostitution and Commercialized Vice,35.0,Public Order,1,Misdemeanor,,,,,,Yes,,not sex-related,"NIGHTWALKER, COMMON ",272,53
765,179,Nightwalking,Prostitution and Commercialized Vice,35.0,Public Order,1,Misdemeanor,,,,,,Yes,,,NIGHTWALKING,,
766,231,No auto registration,Other,28.0,Motor Vehicle,2,Misdemeanor,,,,,,Yes,,,NO AUTO REGISTRATION,,
